2025-09-28 10:57:25,884 p=2514823 u=root n=ansible | PLAY [APK SIEM Product Installer - Fixed Version] *******************************************************************************************************************************************************************************************
2025-09-29 14:59:38,583 p=1675156 u=root n=ansible | skipping: [host2]
2025-09-29 14:59:38,614 p=1675156 u=root n=ansible | TASK [install_elastic : Set vm.swappiness] **************************************************************************
2025-09-29 14:59:39,564 p=1675156 u=root n=ansible | changed: [host1]
2025-09-29 14:59:39,565 p=1675156 u=root n=ansible | changed: [host2]
2025-09-29 14:59:39,608 p=1675156 u=root n=ansible | changed: [host3]
2025-09-29 14:59:39,626 p=1675156 u=root n=ansible | TASK [install_elastic : Make vm.swappiness persistent] **************************************************************
2025-09-29 14:59:40,673 p=1675156 u=root n=ansible | changed: [host3]
2025-09-29 14:59:40,690 p=1675156 u=root n=ansible | changed: [host2]
2025-09-29 14:59:40,705 p=1675156 u=root n=ansible | changed: [host1]
2025-09-29 14:59:40,717 p=1675156 u=root n=ansible | TASK [install_elastic : Configure system limits for Elasticsearch] **************************************************
2025-09-29 14:59:42,029 p=1675156 u=root n=ansible | ok: [host2]
2025-09-29 14:59:42,075 p=1675156 u=root n=ansible | ok: [host1]
2025-09-29 14:59:42,103 p=1675156 u=root n=ansible | ok: [host3]
2025-09-29 14:59:42,124 p=1675156 u=root n=ansible | TASK [install_elastic : Disable swap temporarily] *******************************************************************
2025-09-29 14:59:43,116 p=1675156 u=root n=ansible | changed: [host1]
2025-09-29 14:59:43,303 p=1675156 u=root n=ansible | changed: [host2]
2025-09-29 14:59:43,330 p=1675156 u=root n=ansible | changed: [host3]
2025-09-29 14:59:43,354 p=1675156 u=root n=ansible | TASK [install_elastic : Display system configuration status] ********************************************************
2025-09-29 14:59:43,499 p=1675156 u=root n=ansible | ok: [host1] => {
    "msg": "✅ System Configuration Complete\n==============================\n- Docker: Docker version 25.0.3, build 4debf41\n- Network: elastic (172.25.0.0/16)\n- Kernel: vm.max_map_count set to 262144\n- Limits: File and memory limits configured\n- Swap: Disabled for optimal performance"
}
2025-09-29 14:59:43,540 p=1675156 u=root n=ansible | ok: [host2] => {
    "msg": "✅ System Configuration Complete\n==============================\n- Docker: Docker version 25.0.3, build 4debf41\n- Network: elastic (172.26.0.0/16)\n- Kernel: vm.max_map_count set to 262144\n- Limits: File and memory limits configured\n- Swap: Disabled for optimal performance"
}
2025-09-29 14:59:43,575 p=1675156 u=root n=ansible | ok: [host3] => {
    "msg": "✅ System Configuration Complete\n==============================\n- Docker: Docker version 25.0.3, build 4debf41\n- Network: elastic (172.27.0.0/16)\n- Kernel: vm.max_map_count set to 262144\n- Limits: File and memory limits configured\n- Swap: Disabled for optimal performance"
}
2025-09-29 14:59:43,601 p=1675156 u=root n=ansible | TASK [install_elastic : Create Elasticsearch directory structure] ***************************************************
2025-09-29 14:59:43,852 p=1675156 u=root n=ansible | skipping: [lb1] => (item=/usr/share/siem/elasticsearch) 
2025-09-29 14:59:43,860 p=1675156 u=root n=ansible | skipping: [lb1] => (item=/usr/share/siem/elasticsearch/certs) 
2025-09-29 14:59:43,862 p=1675156 u=root n=ansible | skipping: [lb1]
2025-09-29 14:59:44,635 p=1675156 u=root n=ansible | ok: [host2] => (item=/usr/share/siem/elasticsearch)
2025-09-29 14:59:44,652 p=1675156 u=root n=ansible | ok: [host1] => (item=/usr/share/siem/elasticsearch)
2025-09-29 14:59:44,726 p=1675156 u=root n=ansible | ok: [host3] => (item=/usr/share/siem/elasticsearch)
2025-09-29 14:59:45,394 p=1675156 u=root n=ansible | ok: [host2] => (item=/usr/share/siem/elasticsearch/certs)
2025-09-29 14:59:45,444 p=1675156 u=root n=ansible | ok: [host1] => (item=/usr/share/siem/elasticsearch/certs)
2025-09-29 14:59:45,564 p=1675156 u=root n=ansible | ok: [host3] => (item=/usr/share/siem/elasticsearch/certs)
2025-09-29 14:59:45,605 p=1675156 u=root n=ansible | TASK [install_elastic : Create node-specific directories] ***********************************************************
2025-09-29 14:59:45,851 p=1675156 u=root n=ansible | skipping: [lb1]
2025-09-29 14:59:46,640 p=1675156 u=root n=ansible | ok: [host1] => (item=master-host1/data)
2025-09-29 14:59:46,644 p=1675156 u=root n=ansible | ok: [host2] => (item=master-host2/data)
2025-09-29 14:59:46,759 p=1675156 u=root n=ansible | ok: [host3] => (item=master-host3/data)
2025-09-29 14:59:47,472 p=1675156 u=root n=ansible | ok: [host3] => (item=master-host3/logs)
2025-09-29 14:59:47,614 p=1675156 u=root n=ansible | ok: [host2] => (item=master-host2/logs)
2025-09-29 14:59:47,627 p=1675156 u=root n=ansible | ok: [host1] => (item=master-host1/logs)
2025-09-29 14:59:48,273 p=1675156 u=root n=ansible | ok: [host3] => (item=master-host3/config)
2025-09-29 14:59:48,448 p=1675156 u=root n=ansible | ok: [host2] => (item=master-host2/config)
2025-09-29 14:59:48,530 p=1675156 u=root n=ansible | ok: [host1] => (item=master-host1/config)
2025-09-29 14:59:49,046 p=1675156 u=root n=ansible | ok: [host3] => (item=hot-host3/data)
2025-09-29 14:59:49,364 p=1675156 u=root n=ansible | ok: [host2] => (item=warm-host2/data)
2025-09-29 14:59:49,482 p=1675156 u=root n=ansible | ok: [host1] => (item=hot-host1/data)
2025-09-29 14:59:49,964 p=1675156 u=root n=ansible | ok: [host3] => (item=hot-host3/logs)
2025-09-29 14:59:50,257 p=1675156 u=root n=ansible | ok: [host2] => (item=warm-host2/logs)
2025-09-29 14:59:50,426 p=1675156 u=root n=ansible | ok: [host1] => (item=hot-host1/logs)
2025-09-29 14:59:50,855 p=1675156 u=root n=ansible | ok: [host3] => (item=hot-host3/config)
2025-09-29 14:59:51,210 p=1675156 u=root n=ansible | ok: [host2] => (item=warm-host2/config)
2025-09-29 14:59:51,363 p=1675156 u=root n=ansible | ok: [host1] => (item=hot-host1/config)
2025-09-29 14:59:51,662 p=1675156 u=root n=ansible | ok: [host3] => (item=cold-host3/data)
2025-09-29 14:59:52,045 p=1675156 u=root n=ansible | ok: [host2] => (item=sf-host2/data)
2025-09-29 14:59:52,437 p=1675156 u=root n=ansible | ok: [host1] => (item=ml-host1/data)
2025-09-29 14:59:52,548 p=1675156 u=root n=ansible | ok: [host3] => (item=cold-host3/logs)
2025-09-29 14:59:52,929 p=1675156 u=root n=ansible | ok: [host2] => (item=sf-host2/logs)
2025-09-29 14:59:53,293 p=1675156 u=root n=ansible | ok: [host1] => (item=ml-host1/logs)
2025-09-29 14:59:53,488 p=1675156 u=root n=ansible | ok: [host3] => (item=cold-host3/config)
2025-09-29 14:59:53,896 p=1675156 u=root n=ansible | ok: [host2] => (item=sf-host2/config)
2025-09-29 14:59:54,109 p=1675156 u=root n=ansible | ok: [host1] => (item=ml-host1/config)
2025-09-29 14:59:54,138 p=1675156 u=root n=ansible | TASK [install_elastic : Setup SSL certificates for all nodes] *******************************************************
2025-09-29 14:59:54,407 p=1675156 u=root n=ansible | skipping: [lb1]
2025-09-29 14:59:54,505 p=1675156 u=root n=ansible | included: /root/ansible/roles/install_elastic/tasks/elasticsearch-ssl-setup.yml for host1, host2, host3
2025-09-29 14:59:54,700 p=1675156 u=root n=ansible | TASK [install_elastic : Install OpenSSL] ****************************************************************************
2025-09-29 14:59:55,955 p=1675156 u=root n=ansible | ok: [host3]
2025-09-29 14:59:56,102 p=1675156 u=root n=ansible | ok: [host1]
2025-09-29 14:59:56,160 p=1675156 u=root n=ansible | ok: [host2]
2025-09-29 14:59:56,176 p=1675156 u=root n=ansible | TASK [install_elastic : Create certificate directories] *************************************************************
2025-09-29 14:59:57,063 p=1675156 u=root n=ansible | ok: [host2] => (item=/usr/share/siem/elasticsearch/certs)
2025-09-29 14:59:57,200 p=1675156 u=root n=ansible | ok: [host3] => (item=/usr/share/siem/elasticsearch/certs)
2025-09-29 14:59:57,264 p=1675156 u=root n=ansible | ok: [host1] => (item=/usr/share/siem/elasticsearch/certs)
2025-09-29 14:59:57,972 p=1675156 u=root n=ansible | ok: [host3] => (item=/usr/share/siem/elasticsearch/certs/ca)
2025-09-29 14:59:58,015 p=1675156 u=root n=ansible | ok: [host2] => (item=/usr/share/siem/elasticsearch/certs/ca)
2025-09-29 14:59:58,225 p=1675156 u=root n=ansible | ok: [host1] => (item=/usr/share/siem/elasticsearch/certs/ca)
2025-09-29 14:59:58,242 p=1675156 u=root n=ansible | TASK [install_elastic : Create node certificate directories] ********************************************************
2025-09-29 14:59:59,131 p=1675156 u=root n=ansible | ok: [host2] => (item={'name': 'master-host2', 'roles': ['master'], 'port_offset': 0, 'group_membership': ['MASTER', 'ELASTICSEARCH'], 'heap_size': '2g'})
2025-09-29 14:59:59,190 p=1675156 u=root n=ansible | ok: [host3] => (item={'name': 'master-host3', 'roles': ['master'], 'port_offset': 0, 'group_membership': ['MASTER', 'ELASTICSEARCH'], 'heap_size': '2g'})
2025-09-29 14:59:59,191 p=1675156 u=root n=ansible | ok: [host1] => (item={'name': 'master-host1', 'roles': ['master'], 'port_offset': 0, 'group_membership': ['MASTER', 'ELASTICSEARCH'], 'heap_size': '2g'})
2025-09-29 14:59:59,866 p=1675156 u=root n=ansible | ok: [host2] => (item={'name': 'warm-host2', 'roles': ['data_warm'], 'port_offset': 1, 'group_membership': ['WARM', 'DATA_NODES', 'ELASTICSEARCH'], 'heap_size': '4g'})
2025-09-29 15:00:00,080 p=1675156 u=root n=ansible | ok: [host1] => (item={'name': 'hot-host1', 'roles': ['data_hot', 'data_content'], 'port_offset': 1, 'group_membership': ['HOT', 'DATA_NODES', 'ELASTICSEARCH'], 'heap_size': '4g'})
2025-09-29 15:00:00,235 p=1675156 u=root n=ansible | ok: [host3] => (item={'name': 'hot-host3', 'roles': ['data_hot', 'data_content'], 'port_offset': 1, 'group_membership': ['HOT', 'DATA_NODES', 'ELASTICSEARCH'], 'heap_size': '4g'})
2025-09-29 15:00:00,821 p=1675156 u=root n=ansible | ok: [host2] => (item={'name': 'sf-host2', 'roles': ['ingest', 'transform'], 'port_offset': 2, 'group_membership': ['SF', 'ELASTICSEARCH'], 'heap_size': '3g'})
2025-09-29 15:00:01,044 p=1675156 u=root n=ansible | ok: [host1] => (item={'name': 'ml-host1', 'roles': ['ml', 'transform'], 'port_offset': 2, 'group_membership': ['ML', 'ELASTICSEARCH'], 'heap_size': '3g'})
2025-09-29 15:00:01,140 p=1675156 u=root n=ansible | ok: [host3] => (item={'name': 'cold-host3', 'roles': ['data_cold'], 'port_offset': 2, 'group_membership': ['COLD', 'DATA_NODES', 'ELASTICSEARCH'], 'heap_size': '2g'})
2025-09-29 15:00:01,161 p=1675156 u=root n=ansible | TASK [install_elastic : Check if CA certificate exists] *************************************************************
2025-09-29 15:00:02,121 p=1675156 u=root n=ansible | ok: [host1]
2025-09-29 15:00:02,217 p=1675156 u=root n=ansible | ok: [host2]
2025-09-29 15:00:02,252 p=1675156 u=root n=ansible | ok: [host3]
2025-09-29 15:00:02,279 p=1675156 u=root n=ansible | TASK [install_elastic : Generate CA private key] ********************************************************************
2025-09-29 15:00:02,423 p=1675156 u=root n=ansible | skipping: [host1]
2025-09-29 15:00:02,469 p=1675156 u=root n=ansible | skipping: [host2]
2025-09-29 15:00:02,519 p=1675156 u=root n=ansible | skipping: [host3]
2025-09-29 15:00:02,538 p=1675156 u=root n=ansible | TASK [install_elastic : Generate CA certificate] ********************************************************************
2025-09-29 15:00:02,658 p=1675156 u=root n=ansible | skipping: [host1]
2025-09-29 15:00:02,687 p=1675156 u=root n=ansible | skipping: [host2]
2025-09-29 15:00:02,708 p=1675156 u=root n=ansible | skipping: [host3]
2025-09-29 15:00:02,731 p=1675156 u=root n=ansible | TASK [install_elastic : Set CA permissions] *************************************************************************
2025-09-29 15:00:02,928 p=1675156 u=root n=ansible | skipping: [host1] => (item={'path': '/usr/share/siem/elasticsearch/certs/ca/ca.key', 'mode': '0600'}) 
2025-09-29 15:00:02,978 p=1675156 u=root n=ansible | skipping: [host2] => (item={'path': '/usr/share/siem/elasticsearch/certs/ca/ca.key', 'mode': '0600'}) 
2025-09-29 15:00:03,000 p=1675156 u=root n=ansible | skipping: [host1] => (item={'path': '/usr/share/siem/elasticsearch/certs/ca/ca.crt', 'mode': '0644'}) 
2025-09-29 15:00:03,003 p=1675156 u=root n=ansible | skipping: [host1]
2025-09-29 15:00:03,009 p=1675156 u=root n=ansible | skipping: [host3] => (item={'path': '/usr/share/siem/elasticsearch/certs/ca/ca.key', 'mode': '0600'}) 
2025-09-29 15:00:03,051 p=1675156 u=root n=ansible | skipping: [host2] => (item={'path': '/usr/share/siem/elasticsearch/certs/ca/ca.crt', 'mode': '0644'}) 
2025-09-29 15:00:03,053 p=1675156 u=root n=ansible | skipping: [host2]
2025-09-29 15:00:03,079 p=1675156 u=root n=ansible | skipping: [host3] => (item={'path': '/usr/share/siem/elasticsearch/certs/ca/ca.crt', 'mode': '0644'}) 
2025-09-29 15:00:03,082 p=1675156 u=root n=ansible | skipping: [host3]
2025-09-29 15:00:03,103 p=1675156 u=root n=ansible | TASK [install_elastic : Create OpenSSL config for each node with hostname SANs] *************************************
2025-09-29 15:00:04,584 p=1675156 u=root n=ansible | ok: [host2] => (item={'name': 'master-host2', 'roles': ['master'], 'port_offset': 0, 'group_membership': ['MASTER', 'ELASTICSEARCH'], 'heap_size': '2g'})
2025-09-29 15:00:04,658 p=1675156 u=root n=ansible | ok: [host1] => (item={'name': 'master-host1', 'roles': ['master'], 'port_offset': 0, 'group_membership': ['MASTER', 'ELASTICSEARCH'], 'heap_size': '2g'})
2025-09-29 15:00:04,664 p=1675156 u=root n=ansible | ok: [host3] => (item={'name': 'master-host3', 'roles': ['master'], 'port_offset': 0, 'group_membership': ['MASTER', 'ELASTICSEARCH'], 'heap_size': '2g'})
2025-09-29 15:00:06,052 p=1675156 u=root n=ansible | ok: [host2] => (item={'name': 'warm-host2', 'roles': ['data_warm'], 'port_offset': 1, 'group_membership': ['WARM', 'DATA_NODES', 'ELASTICSEARCH'], 'heap_size': '4g'})
2025-09-29 15:00:06,112 p=1675156 u=root n=ansible | ok: [host1] => (item={'name': 'hot-host1', 'roles': ['data_hot', 'data_content'], 'port_offset': 1, 'group_membership': ['HOT', 'DATA_NODES', 'ELASTICSEARCH'], 'heap_size': '4g'})
2025-09-29 15:00:06,290 p=1675156 u=root n=ansible | ok: [host3] => (item={'name': 'hot-host3', 'roles': ['data_hot', 'data_content'], 'port_offset': 1, 'group_membership': ['HOT', 'DATA_NODES', 'ELASTICSEARCH'], 'heap_size': '4g'})
2025-09-29 15:00:07,501 p=1675156 u=root n=ansible | ok: [host2] => (item={'name': 'sf-host2', 'roles': ['ingest', 'transform'], 'port_offset': 2, 'group_membership': ['SF', 'ELASTICSEARCH'], 'heap_size': '3g'})
2025-09-29 15:00:07,524 p=1675156 u=root n=ansible | ok: [host1] => (item={'name': 'ml-host1', 'roles': ['ml', 'transform'], 'port_offset': 2, 'group_membership': ['ML', 'ELASTICSEARCH'], 'heap_size': '3g'})
2025-09-29 15:00:07,748 p=1675156 u=root n=ansible | ok: [host3] => (item={'name': 'cold-host3', 'roles': ['data_cold'], 'port_offset': 2, 'group_membership': ['COLD', 'DATA_NODES', 'ELASTICSEARCH'], 'heap_size': '2g'})
2025-09-29 15:00:07,775 p=1675156 u=root n=ansible | TASK [install_elastic : Generate private key for each node] *********************************************************
2025-09-29 15:00:08,749 p=1675156 u=root n=ansible | ok: [host3] => (item={'name': 'master-host3', 'roles': ['master'], 'port_offset': 0, 'group_membership': ['MASTER', 'ELASTICSEARCH'], 'heap_size': '2g'})
2025-09-29 15:00:08,809 p=1675156 u=root n=ansible | ok: [host1] => (item={'name': 'master-host1', 'roles': ['master'], 'port_offset': 0, 'group_membership': ['MASTER', 'ELASTICSEARCH'], 'heap_size': '2g'})
2025-09-29 15:00:08,814 p=1675156 u=root n=ansible | ok: [host2] => (item={'name': 'master-host2', 'roles': ['master'], 'port_offset': 0, 'group_membership': ['MASTER', 'ELASTICSEARCH'], 'heap_size': '2g'})
2025-09-29 15:00:09,658 p=1675156 u=root n=ansible | ok: [host2] => (item={'name': 'warm-host2', 'roles': ['data_warm'], 'port_offset': 1, 'group_membership': ['WARM', 'DATA_NODES', 'ELASTICSEARCH'], 'heap_size': '4g'})
2025-09-29 15:00:09,848 p=1675156 u=root n=ansible | ok: [host1] => (item={'name': 'hot-host1', 'roles': ['data_hot', 'data_content'], 'port_offset': 1, 'group_membership': ['HOT', 'DATA_NODES', 'ELASTICSEARCH'], 'heap_size': '4g'})
2025-09-29 15:00:09,861 p=1675156 u=root n=ansible | ok: [host3] => (item={'name': 'hot-host3', 'roles': ['data_hot', 'data_content'], 'port_offset': 1, 'group_membership': ['HOT', 'DATA_NODES', 'ELASTICSEARCH'], 'heap_size': '4g'})
2025-09-29 15:00:10,544 p=1675156 u=root n=ansible | ok: [host3] => (item={'name': 'cold-host3', 'roles': ['data_cold'], 'port_offset': 2, 'group_membership': ['COLD', 'DATA_NODES', 'ELASTICSEARCH'], 'heap_size': '2g'})
2025-09-29 15:00:10,552 p=1675156 u=root n=ansible | ok: [host2] => (item={'name': 'sf-host2', 'roles': ['ingest', 'transform'], 'port_offset': 2, 'group_membership': ['SF', 'ELASTICSEARCH'], 'heap_size': '3g'})
2025-09-29 15:00:10,994 p=1675156 u=root n=ansible | ok: [host1] => (item={'name': 'ml-host1', 'roles': ['ml', 'transform'], 'port_offset': 2, 'group_membership': ['ML', 'ELASTICSEARCH'], 'heap_size': '3g'})
2025-09-29 15:00:11,018 p=1675156 u=root n=ansible | TASK [install_elastic : Generate certificate request for each node with config] *************************************
2025-09-29 15:00:11,956 p=1675156 u=root n=ansible | ok: [host2] => (item={'name': 'master-host2', 'roles': ['master'], 'port_offset': 0, 'group_membership': ['MASTER', 'ELASTICSEARCH'], 'heap_size': '2g'})
2025-09-29 15:00:12,068 p=1675156 u=root n=ansible | ok: [host1] => (item={'name': 'master-host1', 'roles': ['master'], 'port_offset': 0, 'group_membership': ['MASTER', 'ELASTICSEARCH'], 'heap_size': '2g'})
2025-09-29 15:00:12,124 p=1675156 u=root n=ansible | ok: [host3] => (item={'name': 'master-host3', 'roles': ['master'], 'port_offset': 0, 'group_membership': ['MASTER', 'ELASTICSEARCH'], 'heap_size': '2g'})
2025-09-29 15:00:12,758 p=1675156 u=root n=ansible | ok: [host2] => (item={'name': 'warm-host2', 'roles': ['data_warm'], 'port_offset': 1, 'group_membership': ['WARM', 'DATA_NODES', 'ELASTICSEARCH'], 'heap_size': '4g'})
2025-09-29 15:00:12,852 p=1675156 u=root n=ansible | ok: [host1] => (item={'name': 'hot-host1', 'roles': ['data_hot', 'data_content'], 'port_offset': 1, 'group_membership': ['HOT', 'DATA_NODES', 'ELASTICSEARCH'], 'heap_size': '4g'})
2025-09-29 15:00:13,042 p=1675156 u=root n=ansible | ok: [host3] => (item={'name': 'hot-host3', 'roles': ['data_hot', 'data_content'], 'port_offset': 1, 'group_membership': ['HOT', 'DATA_NODES', 'ELASTICSEARCH'], 'heap_size': '4g'})
2025-09-29 15:00:13,505 p=1675156 u=root n=ansible | ok: [host2] => (item={'name': 'sf-host2', 'roles': ['ingest', 'transform'], 'port_offset': 2, 'group_membership': ['SF', 'ELASTICSEARCH'], 'heap_size': '3g'})
2025-09-29 15:00:13,759 p=1675156 u=root n=ansible | ok: [host1] => (item={'name': 'ml-host1', 'roles': ['ml', 'transform'], 'port_offset': 2, 'group_membership': ['ML', 'ELASTICSEARCH'], 'heap_size': '3g'})
2025-09-29 15:00:13,850 p=1675156 u=root n=ansible | ok: [host3] => (item={'name': 'cold-host3', 'roles': ['data_cold'], 'port_offset': 2, 'group_membership': ['COLD', 'DATA_NODES', 'ELASTICSEARCH'], 'heap_size': '2g'})
2025-09-29 15:00:13,865 p=1675156 u=root n=ansible | TASK [install_elastic : Sign certificate for each node with extensions] *********************************************
2025-09-29 15:00:14,774 p=1675156 u=root n=ansible | ok: [host2] => (item={'name': 'master-host2', 'roles': ['master'], 'port_offset': 0, 'group_membership': ['MASTER', 'ELASTICSEARCH'], 'heap_size': '2g'})
2025-09-29 15:00:14,843 p=1675156 u=root n=ansible | ok: [host3] => (item={'name': 'master-host3', 'roles': ['master'], 'port_offset': 0, 'group_membership': ['MASTER', 'ELASTICSEARCH'], 'heap_size': '2g'})
2025-09-29 15:00:14,881 p=1675156 u=root n=ansible | ok: [host1] => (item={'name': 'master-host1', 'roles': ['master'], 'port_offset': 0, 'group_membership': ['MASTER', 'ELASTICSEARCH'], 'heap_size': '2g'})
2025-09-29 15:00:15,600 p=1675156 u=root n=ansible | ok: [host2] => (item={'name': 'warm-host2', 'roles': ['data_warm'], 'port_offset': 1, 'group_membership': ['WARM', 'DATA_NODES', 'ELASTICSEARCH'], 'heap_size': '4g'})
2025-09-29 15:00:15,775 p=1675156 u=root n=ansible | ok: [host1] => (item={'name': 'hot-host1', 'roles': ['data_hot', 'data_content'], 'port_offset': 1, 'group_membership': ['HOT', 'DATA_NODES', 'ELASTICSEARCH'], 'heap_size': '4g'})
2025-09-29 15:00:15,796 p=1675156 u=root n=ansible | ok: [host3] => (item={'name': 'hot-host3', 'roles': ['data_hot', 'data_content'], 'port_offset': 1, 'group_membership': ['HOT', 'DATA_NODES', 'ELASTICSEARCH'], 'heap_size': '4g'})
2025-09-29 15:00:16,517 p=1675156 u=root n=ansible | ok: [host2] => (item={'name': 'sf-host2', 'roles': ['ingest', 'transform'], 'port_offset': 2, 'group_membership': ['SF', 'ELASTICSEARCH'], 'heap_size': '3g'})
2025-09-29 15:00:16,623 p=1675156 u=root n=ansible | ok: [host1] => (item={'name': 'ml-host1', 'roles': ['ml', 'transform'], 'port_offset': 2, 'group_membership': ['ML', 'ELASTICSEARCH'], 'heap_size': '3g'})
2025-09-29 15:00:16,659 p=1675156 u=root n=ansible | ok: [host3] => (item={'name': 'cold-host3', 'roles': ['data_cold'], 'port_offset': 2, 'group_membership': ['COLD', 'DATA_NODES', 'ELASTICSEARCH'], 'heap_size': '2g'})
2025-09-29 15:00:16,688 p=1675156 u=root n=ansible | TASK [install_elastic : Set key permissions] ************************************************************************
2025-09-29 15:00:17,647 p=1675156 u=root n=ansible | ok: [host2] => (item={'name': 'master-host2', 'roles': ['master'], 'port_offset': 0, 'group_membership': ['MASTER', 'ELASTICSEARCH'], 'heap_size': '2g'})
2025-09-29 15:00:17,713 p=1675156 u=root n=ansible | ok: [host3] => (item={'name': 'master-host3', 'roles': ['master'], 'port_offset': 0, 'group_membership': ['MASTER', 'ELASTICSEARCH'], 'heap_size': '2g'})
2025-09-29 15:00:17,792 p=1675156 u=root n=ansible | ok: [host1] => (item={'name': 'master-host1', 'roles': ['master'], 'port_offset': 0, 'group_membership': ['MASTER', 'ELASTICSEARCH'], 'heap_size': '2g'})
2025-09-29 15:00:18,454 p=1675156 u=root n=ansible | ok: [host2] => (item={'name': 'warm-host2', 'roles': ['data_warm'], 'port_offset': 1, 'group_membership': ['WARM', 'DATA_NODES', 'ELASTICSEARCH'], 'heap_size': '4g'})
2025-09-29 15:00:18,503 p=1675156 u=root n=ansible | ok: [host3] => (item={'name': 'hot-host3', 'roles': ['data_hot', 'data_content'], 'port_offset': 1, 'group_membership': ['HOT', 'DATA_NODES', 'ELASTICSEARCH'], 'heap_size': '4g'})
2025-09-29 15:00:18,589 p=1675156 u=root n=ansible | ok: [host1] => (item={'name': 'hot-host1', 'roles': ['data_hot', 'data_content'], 'port_offset': 1, 'group_membership': ['HOT', 'DATA_NODES', 'ELASTICSEARCH'], 'heap_size': '4g'})
2025-09-29 15:00:19,213 p=1675156 u=root n=ansible | ok: [host2] => (item={'name': 'sf-host2', 'roles': ['ingest', 'transform'], 'port_offset': 2, 'group_membership': ['SF', 'ELASTICSEARCH'], 'heap_size': '3g'})
2025-09-29 15:00:19,359 p=1675156 u=root n=ansible | ok: [host3] => (item={'name': 'cold-host3', 'roles': ['data_cold'], 'port_offset': 2, 'group_membership': ['COLD', 'DATA_NODES', 'ELASTICSEARCH'], 'heap_size': '2g'})
2025-09-29 15:00:19,417 p=1675156 u=root n=ansible | ok: [host1] => (item={'name': 'ml-host1', 'roles': ['ml', 'transform'], 'port_offset': 2, 'group_membership': ['ML', 'ELASTICSEARCH'], 'heap_size': '3g'})
2025-09-29 15:00:19,437 p=1675156 u=root n=ansible | TASK [install_elastic : Set certificate permissions] ****************************************************************
2025-09-29 15:00:20,410 p=1675156 u=root n=ansible | ok: [host3] => (item={'name': 'master-host3', 'roles': ['master'], 'port_offset': 0, 'group_membership': ['MASTER', 'ELASTICSEARCH'], 'heap_size': '2g'})
2025-09-29 15:00:20,422 p=1675156 u=root n=ansible | ok: [host1] => (item={'name': 'master-host1', 'roles': ['master'], 'port_offset': 0, 'group_membership': ['MASTER', 'ELASTICSEARCH'], 'heap_size': '2g'})
2025-09-29 15:00:20,538 p=1675156 u=root n=ansible | ok: [host2] => (item={'name': 'master-host2', 'roles': ['master'], 'port_offset': 0, 'group_membership': ['MASTER', 'ELASTICSEARCH'], 'heap_size': '2g'})
2025-09-29 15:00:21,171 p=1675156 u=root n=ansible | ok: [host3] => (item={'name': 'hot-host3', 'roles': ['data_hot', 'data_content'], 'port_offset': 1, 'group_membership': ['HOT', 'DATA_NODES', 'ELASTICSEARCH'], 'heap_size': '4g'})
2025-09-29 15:00:21,293 p=1675156 u=root n=ansible | ok: [host1] => (item={'name': 'hot-host1', 'roles': ['data_hot', 'data_content'], 'port_offset': 1, 'group_membership': ['HOT', 'DATA_NODES', 'ELASTICSEARCH'], 'heap_size': '4g'})
2025-09-29 15:00:21,406 p=1675156 u=root n=ansible | ok: [host2] => (item={'name': 'warm-host2', 'roles': ['data_warm'], 'port_offset': 1, 'group_membership': ['WARM', 'DATA_NODES', 'ELASTICSEARCH'], 'heap_size': '4g'})
2025-09-29 15:00:22,015 p=1675156 u=root n=ansible | ok: [host3] => (item={'name': 'cold-host3', 'roles': ['data_cold'], 'port_offset': 2, 'group_membership': ['COLD', 'DATA_NODES', 'ELASTICSEARCH'], 'heap_size': '2g'})
2025-09-29 15:00:22,085 p=1675156 u=root n=ansible | ok: [host1] => (item={'name': 'ml-host1', 'roles': ['ml', 'transform'], 'port_offset': 2, 'group_membership': ['ML', 'ELASTICSEARCH'], 'heap_size': '3g'})
2025-09-29 15:00:22,469 p=1675156 u=root n=ansible | ok: [host2] => (item={'name': 'sf-host2', 'roles': ['ingest', 'transform'], 'port_offset': 2, 'group_membership': ['SF', 'ELASTICSEARCH'], 'heap_size': '3g'})
2025-09-29 15:00:22,484 p=1675156 u=root n=ansible | TASK [install_elastic : Remove CSR files for each node] *************************************************************
2025-09-29 15:00:23,546 p=1675156 u=root n=ansible | changed: [host3] => (item={'name': 'master-host3', 'roles': ['master'], 'port_offset': 0, 'group_membership': ['MASTER', 'ELASTICSEARCH'], 'heap_size': '2g'})
2025-09-29 15:00:23,581 p=1675156 u=root n=ansible | changed: [host1] => (item={'name': 'master-host1', 'roles': ['master'], 'port_offset': 0, 'group_membership': ['MASTER', 'ELASTICSEARCH'], 'heap_size': '2g'})
2025-09-29 15:00:23,702 p=1675156 u=root n=ansible | changed: [host2] => (item={'name': 'master-host2', 'roles': ['master'], 'port_offset': 0, 'group_membership': ['MASTER', 'ELASTICSEARCH'], 'heap_size': '2g'})
2025-09-29 15:00:24,392 p=1675156 u=root n=ansible | changed: [host3] => (item={'name': 'hot-host3', 'roles': ['data_hot', 'data_content'], 'port_offset': 1, 'group_membership': ['HOT', 'DATA_NODES', 'ELASTICSEARCH'], 'heap_size': '4g'})
